order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-003895,2023-08-17,2023,Q3,8,August,Europe,United Kingdom,Furniture,Chairs,Corporate,1,1417.89,1417.89,867.39,550.5,38.83
ORD-003896,2024-09-08,2024,Q3,9,September,Asia Pacific,China,Furniture,Chairs,Corporate,20,189.07,3781.4,2172.98,1608.42,42.54
ORD-003897,2022-10-14,2022,Q4,10,October,North America,Canada,Clothing,Jackets,Corporate,7,324.38,2270.66,1142.3,1128.36,49.69
ORD-003898,2022-08-14,2022,Q3,8,August,Asia Pacific,India,Furniture,Desks,Consumer,3,482.45,1447.35,893.19,554.16,38.29
ORD-003899,2024-06-27,2024,Q2,6,June,Asia Pacific,Japan,Electronics,Smartphones,Corporate,12,1091.21,13094.52,10481.69,2612.83,19.95
ORD-003900,2022-03-30,2022,Q1,3,March,Europe,France,Furniture,Sofas,Consumer,12,1364.15,16369.8,11427.34,4942.46,30.19
ORD-003901,2022-02-15,2022,Q1,2,February,Latin America,Argentina,Office Supplies,Binders,Corporate,5,69.69,348.45,199.91,148.54,42.63
ORD-003902,2022-10-12,2022,Q4,10,October,North America,Mexico,Furniture,Sofas,Home Office,2,1346.14,2692.28,2037.54,654.74,24.32
ORD-003903,2023-10-06,2023,Q4,10,October,North America,United States,Electronics,Tablets,Home Office,14,2121.37,34154.06,22646.67,11507.39,33.69
ORD-003904,2022-03-27,2022,Q1,3,March,Latin America,Brazil,Office Supplies,Binders,Consumer,6,155.66,933.96,630.45,303.51,32.5
ORD-003905,2024-12-06,2024,Q4,12,December,North America,Canada,Clothing,Accessories,Consumer,8,326.92,2615.36,1675.16,940.2,35.95
ORD-003906,2023-01-20,2023,Q1,1,January,Europe,France,Electronics,Tablets,Corporate,19,1347.83,25608.77,18560.83,7047.94,27.52
ORD-003907,2022-06-17,2022,Q2,6,June,Latin America,Chile,Clothing,Shirts,Corporate,7,238.95,1672.65,1181.59,491.06,29.36
ORD-003908,2022-08-10,2022,Q3,8,August,Europe,Germany,Furniture,Shelves,Consumer,9,642.24,5780.16,3909.24,1870.92,32.37
ORD-003909,2024-12-18,2024,Q4,12,December,Asia Pacific,Australia,Electronics,Audio,Consumer,2,399.58,919.03,658.39,260.64,28.36
ORD-003910,2022-05-13,2022,Q2,5,May,Asia Pacific,Australia,Electronics,Tablets,Consumer,8,172.26,1378.08,1174.69,203.39,14.76
ORD-003911,2024-03-12,2024,Q1,3,March,Asia Pacific,Japan,Furniture,Sofas,Consumer,1,1164.81,1164.81,821.53,343.28,29.47
ORD-003912,2024-01-25,2024,Q1,1,January,Asia Pacific,Japan,Clothing,Shirts,Consumer,18,237.39,4273.02,2051.42,2221.6,51.99
ORD-003913,2022-09-02,2022,Q3,9,September,Latin America,Chile,Furniture,Sofas,Corporate,5,126.87,634.35,489.23,145.12,22.88
ORD-003914,2024-08-05,2024,Q3,8,August,North America,Mexico,Office Supplies,Binders,Consumer,6,26.71,160.26,95.79,64.47,40.23
ORD-003915,2022-12-14,2022,Q4,12,December,Europe,France,Clothing,Shirts,Corporate,18,262.15,4718.7,3009.43,1709.27,36.22
ORD-003916,2024-12-19,2024,Q4,12,December,North America,Canada,Clothing,Accessories,Corporate,12,159.37,1912.44,1087.62,824.82,43.13
ORD-003917,2024-10-07,2024,Q4,10,October,Europe,Spain,Furniture,Chairs,Home Office,2,178.25,356.5,211.87,144.63,40.57
ORD-003918,2024-01-14,2024,Q1,1,January,North America,Canada,Furniture,Desks,Home Office,16,1003.65,16058.4,10009.88,6048.52,37.67
ORD-003919,2024-02-09,2024,Q1,2,February,Asia Pacific,India,Electronics,Audio,Home Office,9,1797.8,16180.2,11638.89,4541.31,28.07
ORD-003920,2022-03-30,2022,Q1,3,March,Latin America,Chile,Office Supplies,Staplers,Consumer,11,195.93,2155.23,1139.51,1015.72,47.13
ORD-003921,2024-01-25,2024,Q1,1,January,Latin America,Brazil,Clothing,Shoes,Corporate,9,17.58,158.22,100.06,58.16,36.76
ORD-003922,2022-01-26,2022,Q1,1,January,Latin America,Chile,Clothing,Pants,Home Office,6,377.59,2265.54,1393.19,872.35,38.51
ORD-003923,2022-11-24,2022,Q4,11,November,Latin America,Brazil,Furniture,Sofas,Home Office,3,1243.1,3729.3,2847.75,881.55,23.64
ORD-003924,2024-06-12,2024,Q2,6,June,North America,Mexico,Electronics,Laptops,Home Office,8,2221.07,17768.56,14054.91,3713.65,20.9
ORD-003925,2022-01-07,2022,Q1,1,January,North America,Mexico,Office Supplies,Notebooks,Consumer,3,163.84,491.52,247.67,243.85,49.61
ORD-003926,2022-04-11,2022,Q2,4,April,North America,United States,Furniture,Sofas,Home Office,6,656.83,3940.98,2529.26,1411.72,35.82
ORD-003927,2023-12-07,2023,Q4,12,December,Latin America,Colombia,Clothing,Shoes,Consumer,19,47.58,904.02,552.14,351.88,38.92
ORD-003928,2024-02-29,2024,Q1,2,February,Europe,Germany,Electronics,Audio,Corporate,20,1095.67,21913.4,14743.55,7169.85,32.72
ORD-003929,2023-09-19,2023,Q3,9,September,Latin America,Brazil,Clothing,Shoes,Consumer,20,259.76,5195.2,3332.17,1863.03,35.86
ORD-003930,2022-08-18,2022,Q3,8,August,Europe,France,Electronics,Tablets,Consumer,12,2428.79,29145.48,23307.14,5838.34,20.03
ORD-003931,2024-07-30,2024,Q3,7,July,Asia Pacific,South Korea,Furniture,Shelves,Consumer,12,149.17,1790.04,1375.19,414.85,23.18
ORD-003932,2024-08-14,2024,Q3,8,August,Asia Pacific,South Korea,Clothing,Shoes,Consumer,4,154.8,619.2,362.05,257.15,41.53
ORD-003933,2022-08-20,2022,Q3,8,August,Latin America,Colombia,Office Supplies,Notebooks,Corporate,10,189.06,1890.6,1040.33,850.27,44.97
ORD-003934,2023-05-04,2023,Q2,5,May,Asia Pacific,South Korea,Office Supplies,Notebooks,Corporate,8,47.15,377.2,221.85,155.35,41.19
ORD-003935,2024-08-19,2024,Q3,8,August,North America,United States,Office Supplies,Pens,Consumer,20,169.26,3385.2,2166.38,1218.82,36.0
ORD-003936,2024-02-18,2024,Q1,2,February,Asia Pacific,India,Electronics,Smartphones,Corporate,4,2034.15,8136.6,6148.56,1988.04,24.43
ORD-003937,2024-05-10,2024,Q2,5,May,Europe,France,Office Supplies,Pens,Home Office,3,12.33,36.99,23.17,13.82,37.36
ORD-003938,2024-09-06,2024,Q3,9,September,Europe,Germany,Office Supplies,Binders,Home Office,16,30.86,493.76,290.25,203.51,41.22
ORD-003939,2023-04-28,2023,Q2,4,April,Asia Pacific,Australia,Furniture,Sofas,Home Office,5,323.76,1618.8,1004.52,614.28,37.95
ORD-003940,2023-07-21,2023,Q3,7,July,Latin America,Chile,Clothing,Accessories,Consumer,18,58.79,1058.22,743.62,314.6,29.73
ORD-003941,2023-02-08,2023,Q1,2,February,Asia Pacific,Australia,Electronics,Cameras,Consumer,6,1447.93,8687.58,6079.91,2607.67,30.02
ORD-003942,2022-10-09,2022,Q4,10,October,Europe,Germany,Clothing,Shoes,Home Office,1,181.13,181.13,92.74,88.39,48.8
ORD-003943,2023-07-22,2023,Q3,7,July,Latin America,Chile,Electronics,Tablets,Corporate,16,2415.32,38645.12,27778.4,10866.72,28.12
ORD-003944,2022-06-11,2022,Q2,6,June,Latin America,Chile,Furniture,Chairs,Consumer,7,1030.43,7213.01,5117.32,2095.69,29.05
ORD-003945,2023-10-16,2023,Q4,10,October,Europe,United Kingdom,Furniture,Tables,Home Office,11,188.62,2074.82,1351.77,723.05,34.85
ORD-003946,2022-03-06,2022,Q1,3,March,Europe,Italy,Furniture,Chairs,Home Office,2,465.78,931.56,540.38,391.18,41.99
ORD-003947,2023-01-21,2023,Q1,1,January,Latin America,Chile,Clothing,Jackets,Corporate,20,86.78,1735.6,1168.1,567.5,32.7
ORD-003948,2023-02-13,2023,Q1,2,February,North America,Canada,Clothing,Shoes,Consumer,18,325.54,5859.72,3840.3,2019.42,34.46
ORD-003949,2022-02-03,2022,Q1,2,February,Latin America,Chile,Furniture,Tables,Home Office,9,1380.53,12424.77,6950.92,5473.85,44.06
ORD-003950,2022-05-04,2022,Q2,5,May,North America,United States,Office Supplies,Pens,Corporate,19,157.01,2983.19,1664.07,1319.12,44.22
ORD-003951,2023-01-31,2023,Q1,1,January,Asia Pacific,Australia,Furniture,Chairs,Consumer,17,231.66,3938.22,2205.76,1732.46,43.99
ORD-003952,2024-10-31,2024,Q4,10,October,Latin America,Brazil,Furniture,Desks,Home Office,12,912.44,10949.28,7286.86,3662.42,33.45
ORD-003953,2023-10-20,2023,Q4,10,October,Europe,Spain,Office Supplies,Notebooks,Home Office,3,20.12,60.36,36.37,23.99,39.74
ORD-003954,2024-10-19,2024,Q4,10,October,North America,United States,Office Supplies,Binders,Corporate,3,82.15,246.45,108.14,138.31,56.12
ORD-003955,2024-04-23,2024,Q2,4,April,Asia Pacific,Japan,Clothing,Pants,Corporate,11,335.39,3689.29,1761.35,1927.94,52.26
ORD-003956,2023-08-05,2023,Q3,8,August,Latin America,Argentina,Electronics,Smartphones,Consumer,11,2084.8,22932.8,16574.4,6358.4,27.73
ORD-003957,2024-03-08,2024,Q1,3,March,Europe,France,Furniture,Tables,Corporate,3,85.63,256.89,147.65,109.24,42.52
ORD-003958,2023-05-20,2023,Q2,5,May,Asia Pacific,Japan,Office Supplies,Binders,Corporate,20,183.05,3661.0,1545.76,2115.24,57.78
ORD-003959,2023-06-15,2023,Q2,6,June,Latin America,Brazil,Electronics,Cameras,Consumer,8,2000.46,16003.68,10697.11,5306.57,33.16
ORD-003960,2024-12-12,2024,Q4,12,December,North America,United States,Clothing,Accessories,Corporate,7,56.72,397.04,257.6,139.44,35.12
ORD-003961,2022-06-02,2022,Q2,6,June,Asia Pacific,China,Furniture,Chairs,Consumer,4,314.95,1259.8,823.55,436.25,34.63
ORD-003962,2024-03-28,2024,Q1,3,March,North America,Canada,Electronics,Audio,Corporate,3,1118.5,3355.5,2576.37,779.13,23.22
ORD-003963,2023-11-19,2023,Q4,11,November,Asia Pacific,China,Furniture,Desks,Home Office,13,359.82,4677.66,3237.42,1440.24,30.79
ORD-003964,2022-01-26,2022,Q1,1,January,Europe,Spain,Office Supplies,Notebooks,Consumer,14,69.1,967.4,475.0,492.4,50.9
ORD-003965,2023-10-17,2023,Q4,10,October,North America,Canada,Electronics,Tablets,Home Office,6,1209.94,8348.59,5506.76,2841.83,34.04
ORD-003966,2023-11-06,2023,Q4,11,November,Europe,United Kingdom,Furniture,Desks,Consumer,4,1236.5,4946.0,3002.53,1943.47,39.29
ORD-003967,2022-07-30,2022,Q3,7,July,Asia Pacific,Japan,Office Supplies,Notebooks,Consumer,10,61.59,615.9,429.87,186.03,30.2
ORD-003968,2022-06-22,2022,Q2,6,June,Europe,Spain,Office Supplies,Binders,Home Office,19,118.31,2247.89,1491.93,755.96,33.63
ORD-003969,2022-12-11,2022,Q4,12,December,Latin America,Chile,Furniture,Chairs,Consumer,1,1256.96,1256.96,964.82,292.14,23.24
ORD-003970,2023-09-11,2023,Q3,9,September,North America,United States,Electronics,Audio,Home Office,10,1634.18,16341.8,12927.02,3414.78,20.9
ORD-003971,2024-10-27,2024,Q4,10,October,Latin America,Colombia,Office Supplies,Notebooks,Corporate,18,111.03,1998.54,1310.92,687.62,34.41
ORD-003972,2023-01-18,2023,Q1,1,January,North America,United States,Clothing,Shoes,Home Office,20,140.88,2817.6,1308.79,1508.81,53.55
ORD-003973,2024-05-02,2024,Q2,5,May,Asia Pacific,Australia,Electronics,Tablets,Consumer,4,1999.95,7999.8,6080.36,1919.44,23.99
ORD-003974,2022-02-22,2022,Q1,2,February,North America,United States,Furniture,Chairs,Home Office,5,526.8,2634.0,1935.15,698.85,26.53
ORD-003975,2024-01-06,2024,Q1,1,January,Latin America,Argentina,Furniture,Shelves,Consumer,1,851.26,851.26,495.28,355.98,41.82
ORD-003976,2022-10-30,2022,Q4,10,October,Asia Pacific,India,Furniture,Sofas,Corporate,8,1263.76,10110.08,5057.85,5052.23,49.97
ORD-003977,2022-11-20,2022,Q4,11,November,North America,United States,Office Supplies,Pens,Corporate,18,35.99,647.82,371.09,276.73,42.72
ORD-003978,2022-03-22,2022,Q1,3,March,Latin America,Colombia,Clothing,Shirts,Corporate,20,312.51,6250.2,2965.0,3285.2,52.56
ORD-003979,2023-02-10,2023,Q1,2,February,Latin America,Colombia,Clothing,Shoes,Corporate,18,34.95,629.1,339.56,289.54,46.02
ORD-003980,2024-10-19,2024,Q4,10,October,Latin America,Argentina,Electronics,Laptops,Corporate,6,1643.21,11338.15,6917.52,4420.63,38.99
ORD-003981,2022-04-17,2022,Q2,4,April,North America,United States,Furniture,Chairs,Corporate,1,1293.35,1293.35,767.76,525.59,40.64
ORD-003982,2024-10-06,2024,Q4,10,October,Europe,United Kingdom,Clothing,Pants,Corporate,14,121.46,1700.44,1098.64,601.8,35.39
ORD-003983,2022-05-13,2022,Q2,5,May,Latin America,Argentina,Furniture,Sofas,Corporate,8,1148.49,9187.92,5749.07,3438.85,37.43
ORD-003984,2023-10-16,2023,Q4,10,October,Europe,France,Electronics,Audio,Consumer,17,1997.84,39057.77,25671.5,13386.27,34.27
ORD-003985,2024-02-20,2024,Q1,2,February,Europe,France,Clothing,Accessories,Home Office,1,179.19,179.19,108.69,70.5,39.34
ORD-003986,2022-03-23,2022,Q1,3,March,Asia Pacific,Japan,Furniture,Shelves,Corporate,8,1178.05,9424.4,7315.95,2108.45,22.37
ORD-003987,2024-01-23,2024,Q1,1,January,Europe,Germany,Electronics,Cameras,Home Office,6,1467.56,8805.36,6440.1,2365.26,26.86
ORD-003988,2023-01-27,2023,Q1,1,January,Asia Pacific,Japan,Office Supplies,Binders,Home Office,1,16.12,16.12,7.34,8.78,54.47
ORD-003989,2022-01-07,2022,Q1,1,January,Latin America,Colombia,Office Supplies,Paper,Home Office,10,113.93,1139.3,603.94,535.36,46.99
ORD-003990,2024-03-29,2024,Q1,3,March,Europe,United Kingdom,Clothing,Shoes,Home Office,14,175.22,2453.08,1747.64,705.44,28.76
ORD-003991,2022-05-25,2022,Q2,5,May,Europe,Spain,Electronics,Tablets,Home Office,20,928.09,18561.8,13080.77,5481.03,29.53
ORD-003992,2023-06-11,2023,Q2,6,June,Asia Pacific,Australia,Office Supplies,Pens,Consumer,19,180.54,3430.26,2058.69,1371.57,39.98
ORD-003993,2022-07-26,2022,Q3,7,July,Europe,France,Electronics,Tablets,Home Office,10,214.94,2149.4,1882.73,266.67,12.41
ORD-003994,2024-04-26,2024,Q2,4,April,Europe,United Kingdom,Electronics,Laptops,Consumer,16,1511.79,24188.64,19903.49,4285.15,17.72
ORD-003995,2022-08-08,2022,Q3,8,August,Europe,Italy,Furniture,Sofas,Corporate,1,1122.47,1122.47,580.5,541.97,48.28
ORD-003996,2023-11-18,2023,Q4,11,November,North America,Canada,Electronics,Cameras,Consumer,5,1266.74,7283.75,5477.59,1806.16,24.8
ORD-003997,2023-06-19,2023,Q2,6,June,Europe,Italy,Clothing,Accessories,Corporate,2,349.32,698.64,315.85,382.79,54.79
ORD-003998,2023-02-11,2023,Q1,2,February,Europe,France,Electronics,Smartphones,Home Office,3,246.44,739.32,501.47,237.85,32.17
ORD-003999,2024-12-13,2024,Q4,12,December,Europe,United Kingdom,Office Supplies,Binders,Home Office,11,137.99,1517.89,663.02,854.87,56.32
ORD-004000,2022-09-03,2022,Q3,9,September,North America,United States,Clothing,Jackets,Home Office,16,177.9,2846.4,1373.83,1472.57,51.73
ORD-004001,2023-03-22,2023,Q1,3,March,North America,United States,Office Supplies,Notebooks,Consumer,4,51.53,206.12,88.78,117.34,56.93
ORD-004002,2024-12-31,2024,Q4,12,December,Latin America,Argentina,Furniture,Chairs,Corporate,11,1119.44,12313.84,6964.2,5349.64,43.44
ORD-004003,2023-06-16,2023,Q2,6,June,North America,United States,Furniture,Tables,Consumer,1,803.39,803.39,584.04,219.35,27.3
ORD-004004,2024-05-05,2024,Q2,5,May,Asia Pacific,South Korea,Office Supplies,Paper,Home Office,2,12.3,24.6,16.27,8.33,33.86
ORD-004005,2024-10-22,2024,Q4,10,October,Europe,United Kingdom,Electronics,Tablets,Consumer,15,1382.73,23852.09,18430.71,5421.38,22.73
ORD-004006,2024-11-26,2024,Q4,11,November,Asia Pacific,India,Electronics,Cameras,Home Office,18,1397.87,28935.91,19842.39,9093.52,31.43
ORD-004007,2023-01-28,2023,Q1,1,January,Europe,Germany,Office Supplies,Notebooks,Home Office,1,116.92,116.92,74.49,42.43,36.29
ORD-004008,2022-09-20,2022,Q3,9,September,North America,Canada,Furniture,Shelves,Home Office,7,783.72,5486.04,3196.87,2289.17,41.73
ORD-004009,2023-09-21,2023,Q3,9,September,Asia Pacific,Japan,Electronics,Laptops,Corporate,2,935.0,1870.0,1306.76,563.24,30.12
ORD-004010,2023-08-26,2023,Q3,8,August,Latin America,Brazil,Electronics,Laptops,Home Office,7,766.13,5362.91,4663.11,699.8,13.05
ORD-004011,2023-11-20,2023,Q4,11,November,Asia Pacific,Australia,Clothing,Accessories,Corporate,16,66.27,1060.32,553.54,506.78,47.8
ORD-004012,2022-10-28,2022,Q4,10,October,Europe,France,Office Supplies,Binders,Home Office,3,95.53,286.59,158.56,128.03,44.67
ORD-004013,2022-06-07,2022,Q2,6,June,Latin America,Colombia,Clothing,Shoes,Corporate,12,298.19,3578.28,1755.4,1822.88,50.94
ORD-004014,2023-03-22,2023,Q1,3,March,Latin America,Colombia,Electronics,Smartphones,Consumer,3,1535.86,4607.58,3532.83,1074.75,23.33
ORD-004015,2023-04-03,2023,Q2,4,April,Latin America,Argentina,Electronics,Tablets,Home Office,2,1217.55,2435.1,2024.23,410.87,16.87
ORD-004016,2022-08-28,2022,Q3,8,August,Asia Pacific,Australia,Office Supplies,Notebooks,Corporate,3,186.23,558.69,282.94,275.75,49.36
ORD-004017,2024-07-23,2024,Q3,7,July,Europe,United Kingdom,Electronics,Audio,Home Office,1,2252.13,2252.13,1746.17,505.96,22.47
ORD-004018,2024-04-04,2024,Q2,4,April,Asia Pacific,China,Furniture,Chairs,Corporate,11,1324.45,14568.95,9426.12,5142.83,35.3
ORD-004019,2023-01-30,2023,Q1,1,January,North America,Mexico,Office Supplies,Pens,Home Office,5,81.3,406.5,280.53,125.97,30.99
ORD-004020,2023-07-26,2023,Q3,7,July,Asia Pacific,South Korea,Furniture,Desks,Home Office,3,339.43,1018.29,608.65,409.64,40.23
ORD-004021,2023-10-10,2023,Q4,10,October,Asia Pacific,China,Clothing,Pants,Home Office,14,135.9,1902.6,915.3,987.3,51.89
ORD-004022,2022-01-18,2022,Q1,1,January,Europe,Germany,Clothing,Shirts,Corporate,18,90.93,1636.74,905.09,731.65,44.7
ORD-004023,2023-01-16,2023,Q1,1,January,North America,Mexico,Office Supplies,Staplers,Home Office,11,131.53,1446.83,684.74,762.09,52.67
ORD-004024,2023-10-17,2023,Q4,10,October,Asia Pacific,Australia,Electronics,Cameras,Home Office,14,1785.11,28740.27,19643.15,9097.12,31.65
ORD-004025,2024-10-27,2024,Q4,10,October,Europe,France,Electronics,Laptops,Home Office,5,144.81,832.66,528.71,303.95,36.5
ORD-004026,2022-01-19,2022,Q1,1,January,Asia Pacific,China,Office Supplies,Binders,Consumer,6,197.5,1185.0,724.61,460.39,38.85
ORD-004027,2022-08-05,2022,Q3,8,August,Latin America,Chile,Clothing,Accessories,Home Office,9,21.02,189.18,136.51,52.67,27.84
ORD-004028,2022-02-17,2022,Q1,2,February,Asia Pacific,South Korea,Clothing,Shoes,Corporate,14,46.5,651.0,438.04,212.96,32.71
ORD-004029,2023-07-14,2023,Q3,7,July,Europe,Italy,Furniture,Shelves,Corporate,16,1249.69,19995.04,15640.36,4354.68,21.78
ORD-004030,2023-06-14,2023,Q2,6,June,Latin America,Colombia,Electronics,Laptops,Consumer,17,2450.17,41652.89,32664.34,8988.55,21.58
ORD-004031,2022-01-29,2022,Q1,1,January,Europe,France,Furniture,Shelves,Corporate,10,1182.71,11827.1,7121.29,4705.81,39.79
ORD-004032,2023-04-05,2023,Q2,4,April,North America,Canada,Furniture,Desks,Corporate,14,1272.95,17821.3,10126.0,7695.3,43.18
ORD-004033,2024-09-15,2024,Q3,9,September,Asia Pacific,South Korea,Electronics,Smartphones,Home Office,9,1950.71,17556.39,12297.83,5258.56,29.95
ORD-004034,2023-04-12,2023,Q2,4,April,North America,Canada,Clothing,Accessories,Home Office,17,353.16,6003.72,2821.45,3182.27,53.0
ORD-004035,2022-10-20,2022,Q4,10,October,Asia Pacific,India,Furniture,Shelves,Corporate,17,111.71,1899.07,1450.2,448.87,23.64
ORD-004036,2023-01-28,2023,Q1,1,January,North America,United States,Clothing,Jackets,Consumer,3,67.32,201.96,102.15,99.81,49.42
ORD-004037,2024-01-02,2024,Q1,1,January,Latin America,Chile,Electronics,Audio,Consumer,12,456.83,5481.96,4118.76,1363.2,24.87
ORD-004038,2024-08-30,2024,Q3,8,August,North America,United States,Furniture,Shelves,Consumer,15,1363.01,20445.15,14695.08,5750.07,28.12
ORD-004039,2022-11-13,2022,Q4,11,November,Asia Pacific,India,Clothing,Jackets,Consumer,11,389.41,4283.51,2942.79,1340.72,31.3
ORD-004040,2022-10-10,2022,Q4,10,October,Asia Pacific,China,Furniture,Desks,Consumer,11,183.72,2020.92,1460.42,560.5,27.73
ORD-004041,2022-05-17,2022,Q2,5,May,North America,Mexico,Electronics,Smartphones,Consumer,16,978.99,15663.84,13696.22,1967.62,12.56
ORD-004042,2024-04-03,2024,Q2,4,April,Europe,Germany,Electronics,Tablets,Consumer,10,482.51,4825.1,4023.19,801.91,16.62
ORD-004043,2024-05-18,2024,Q2,5,May,Latin America,Argentina,Office Supplies,Pens,Home Office,5,56.78,283.9,171.82,112.08,39.48
ORD-004044,2024-05-19,2024,Q2,5,May,North America,United States,Clothing,Shirts,Home Office,20,135.38,2707.6,1566.99,1140.61,42.13
ORD-004045,2023-09-30,2023,Q3,9,September,Asia Pacific,Japan,Clothing,Shirts,Home Office,11,120.96,1330.56,872.35,458.21,34.44
ORD-004046,2024-06-17,2024,Q2,6,June,Asia Pacific,South Korea,Furniture,Sofas,Home Office,20,260.7,5214.0,3594.41,1619.59,31.06
ORD-004047,2024-12-29,2024,Q4,12,December,North America,Canada,Office Supplies,Paper,Consumer,5,160.82,804.1,515.87,288.23,35.85
ORD-004048,2024-01-29,2024,Q1,1,January,Europe,United Kingdom,Electronics,Smartphones,Home Office,11,1855.18,20406.98,13897.69,6509.29,31.9
ORD-004049,2022-12-18,2022,Q4,12,December,North America,Canada,Electronics,Cameras,Corporate,16,161.65,2974.36,1864.75,1109.61,37.31
ORD-004050,2024-11-07,2024,Q4,11,November,North America,Mexico,Clothing,Pants,Corporate,10,114.81,1148.1,546.93,601.17,52.36
ORD-004051,2024-01-04,2024,Q1,1,January,Europe,United Kingdom,Clothing,Shoes,Corporate,10,200.73,2007.3,1036.61,970.69,48.36
ORD-004052,2023-07-15,2023,Q3,7,July,Latin America,Chile,Furniture,Chairs,Corporate,2,686.54,1373.08,1078.36,294.72,21.46
ORD-004053,2022-01-18,2022,Q1,1,January,Latin America,Argentina,Clothing,Jackets,Home Office,15,182.24,2733.6,1751.56,982.04,35.92
ORD-004054,2024-01-18,2024,Q1,1,January,Europe,Italy,Clothing,Accessories,Consumer,18,317.29,5711.22,3680.93,2030.29,35.55
ORD-004055,2023-08-18,2023,Q3,8,August,Latin America,Brazil,Electronics,Smartphones,Consumer,9,104.24,938.16,838.63,99.53,10.61
ORD-004056,2022-11-18,2022,Q4,11,November,Asia Pacific,Australia,Office Supplies,Pens,Home Office,3,89.84,269.52,127.56,141.96,52.67
